name,E125_1,E125_2,E145_1,E145_2,P0_1,P0_2,P07_1,P07_2,P21_1,P21_2,Adult_1,Adult_2
ENSMUSG00000002799,123.0331895,188.6620289,316.1469442,477.8917873,198.310113,217.0783085,443.6630592,443.9226512,338.2429636,227.3310095,43.84738803,25.86918719
ENSMUSG00000002803,360.6410367,295.9679412,244.3290201,302.3676875,358.4321299,378.0156751,344.5110877,397.5290955,574.8975968,427.1824464,820.5725474,396.6608703
ENSMUSG00000002804,439.8436525,461.4855576,354.6472746,291.3974313,387.2406936,342.8340182,367.1984032,427.5484551,1174.037863,779.4206039,2622.491398,2479.130439
ENSMUSG00000002808,158.4052315,201.2862538,245.069411,268.7712778,215.7292445,236.5405016,370.559487,358.4129602,236.6546332,267.3012969,144.0699892,497.9818534
ENSMUSG00000002812,1614.810612,1704.270372,2030.89243,1986.30202,2408.52992,2444.002335,2773.734391,2984.652087,2807.532039,2333.265526,1137.944118,2699.01853
ENSMUSG00000002814,631.3140537,862.6553736,544.1873629,859.7938325,265.9767394,241.031777,351.2332552,157.3742186,192.7869451,138.6469343,123.1902807,140.1247639
ENSMUSG00000002820,355.2583347,365.4011786,419.8016799,396.3005065,933.2634709,819.6577509,681.4597368,668.6130095,2376.936048,2323.272954,7664.941022,5648.10587
ENSMUSG00000002825,422.1576315,468.4990159,408.6958154,438.8102494,296.7952029,583.1172493,317.6224174,222.8710032,337.0885507,638.2755266,782.9890719,771.7640845
ENSMUSG00000002831,0,1.402691664,5.182736789,0,141.3629522,125.7557097,494.9195869,602.2065474,232.0369818,189.8588651,52.19927146,198.3304351
ENSMUSG00000002833,1877.025097,2402.109475,1498.551323,1486.46972,929.9136379,842.1141277,910.013434,972.4453159,543.72845,597.0561677,300.6678036,209.1092631
ENSMUSG00000002835,3817.873662,3078.206857,2581.743312,2547.842011,468.306652,504.5199307,505.0028383,684.9872057,189.3237066,314.7660131,108.5744846,112.0998112
ENSMUSG00000002844,2688.275191,2814.500825,1955.372552,1822.433817,1083.335989,1362.353522,1157.893363,1128.000179,1414.155735,1602.55871,1643.233066,1168.424955
ENSMUSG00000002845,871.2287732,818.4705861,755.1987893,772.7174236,426.0987563,562.1579643,358.7956937,373.8774788,771.1477804,663.2569562,196.2692607,1446.518717
ENSMUSG00000002846,515.2014811,394.1563577,364.2723572,367.5035839,265.3067728,229.8035886,384.844093,365.6903807,861.1919824,836.877892,1586.857852,1819.466166
ENSMUSG00000002870,5397.312232,5490.83652,3847.811871,3970.547116,798.6001847,890.0210647,1229.316393,1309.935692,925.8391017,700.7291006,1215.19904,463.4896038
ENSMUSG00000002871,329.1137819,510.5797658,442.013409,554.6835809,487.7356833,431.9109793,723.4732841,558.5420243,582.9784867,343.4946572,292.3159202,461.3338382
ENSMUSG00000002881,668.9929679,587.7278074,781.8528642,741.863578,1319.164231,1262.796919,1408.294105,1411.819579,1273.317368,1522.618135,1150.471943,918.3561453
ENSMUSG00000002885,412.9301423,399.7671243,981.0180351,1034.632291,1205.939876,930.4425428,1425.099524,1246.258263,803.4713401,1140.402262,849.8041394,661.820039
ENSMUSG00000002897,166.8637633,99.59110817,252.4733207,148.7841002,374.5113282,373.5243997,347.8721714,436.6452307,345.1694406,222.3347236,116.9263681,165.9939511
ENSMUSG00000002900,6209.331283,6399.780719,9140.126524,9250.668571,6127.514505,5999.595318,5040.785402,6138.504202,1494.964634,1325.264841,620.127345,1797.90851
ENSMUSG00000002910,33.83412711,100.9937998,106.6162997,113.8164084,211.0394783,154.9489995,198.3039431,155.5548634,416.743037,166.1265069,340.3392499,97.00945196
ENSMUSG00000002944,181.4739545,117.124754,574.5433926,604.735375,1826.998913,1496.343237,1185.622304,1152.561474,767.6845419,944.2980393,338.2512791,566.9663526
ENSMUSG00000002948,1795.515609,1740.740355,1301.607325,1193.015366,1301.075133,1069.672079,1028.491637,1014.290484,1081.684836,818.1418198,400.8904048,368.6359175
ENSMUSG00000002949,1138.057003,1382.352635,1328.2614,1214.270237,1122.864018,1445.442116,1216.712329,1114.355016,1446.479295,1538.856064,3518.230897,2964.177699
ENSMUSG00000002957,3371.109392,2918.300008,2813.485686,2793.987135,2226.968972,2097.425587,2645.172936,2492.516525,1585.008836,1555.093993,2215.337081,987.3406444
ENSMUSG00000002963,290.6659102,498.6568867,402.7726876,420.9835831,541.3330111,631.0241863,910.8537049,464.8452352,753.8315878,839.376035,1096.184701,914.0446141
ENSMUSG00000002968,2131.550008,2147.520938,1637.004434,1386.366132,2147.242946,1961.190235,1362.919474,1691.090591,683.4124042,878.0972509,388.3625797,1961.746695
ENSMUSG00000002980,2865.135401,2724.027212,2204.884308,2111.774325,1061.897058,1004.548586,1006.644593,1399.993771,1237.53057,573.3238096,624.3032867,433.3088854
ENSMUSG00000002981,1913.935054,1787.730526,1580.734721,1950.648687,2902.295302,3819.829683,3188.828238,3762.426405,4625.73227,4121.935886,3182.067588,4128.291122
ENSMUSG00000002983,77.66470088,84.16149986,134.0107656,118.6158956,439.4980882,604.0765342,805.8198367,760.4904435,1134.787827,980.5211123,837.2763143,836.4370525
ENSMUSG00000002984,1705.54759,1805.264172,1514.099533,1703.132281,1146.312849,1211.895798,1156.212821,1166.206637,1604.633855,1362.736985,1171.351652,1340.886203
ENSMUSG00000002985,1293.386405,1037.991832,2069.392761,1819.005612,4625.449392,3317.55539,4944.154243,4754.884627,7402.095162,8380.020563,5407.844524,7668.058236
ENSMUSG00000002992,0.768957434,9.117495818,8.144300669,1.37128203,170.1715159,244.0259606,936.0618333,1133.458245,564.5078812,811.8964624,405.0663466,204.7977319
ENSMUSG00000002996,2887.435166,2904.273091,2136.768339,1877.970739,2645.698095,2338.457364,2005.726747,1909.413207,3137.694113,3784.686586,3111.076579,5050.958799
ENSMUSG00000002997,642.0794577,608.0668365,832.1994502,791.229731,380.5410276,386.9982258,551.2177403,465.7549128,244.7355231,297.2790124,198.3572316,234.9784503
ENSMUSG00000003031,940.4349423,854.2392236,1041.730095,1148.4487,1609.259768,1535.267623,1454.509007,1448.206682,3482.863553,3160.150846,4935.96311,6083.570521
ENSMUSG00000003032,297.5865271,182.3499164,345.7625829,335.2784562,6962.292886,6003.338048,6181.033075,6840.775281,8362.566649,9873.910054,10120.39475,8441.978086
ENSMUSG00000003033,1779.367503,1745.649776,1793.226929,2056.923044,973.4614668,979.8465717,1149.490653,1365.426024,653.3976703,814.3946054,1185.967448,474.2684318
ENSMUSG00000003037,2459.125875,1738.636318,2059.767678,1977.388687,2150.592779,2295.041703,2519.132295,2286.019718,4102.783251,4054.486026,5032.009769,4943.170519
ENSMUSG00000003038,31151.23463,28375.04968,21154.45079,21531.87043,7888.856691,8834.338609,9048.037541,8800.220754,7488.676125,6076.732753,6873.600066,7711.173548
ENSMUSG00000003039,2357.623494,2369.847567,2053.844551,2051.437916,1565.041973,2100.419771,1953.629948,1960.35515,3846.503599,4030.753668,6184.569683,5574.80984
ENSMUSG00000003051,139.9502531,140.2691664,2135.287557,2696.626111,7600.101087,5977.887488,5026.500796,5911.084811,10280.04638,9572.883827,7566.806391,6743.234794
ENSMUSG00000003062,608.2453306,624.8991365,539.7450171,632.1610156,647.8577002,793.4586447,665.4945888,688.6259159,1792.803148,1707.480714,5023.657886,4583.157664
ENSMUSG00000003068,1633.265591,1605.38061,1550.378691,1652.394846,1499.385246,1467.149947,1359.55839,1393.626028,781.537496,858.1121072,1158.823826,646.7296798
ENSMUSG00000003070,852.7737948,793.2221362,426.4651987,402.4712757,118.5840878,160.1888207,100.8325135,83.69033589,71.57359639,17.48700073,33.40753374,0
ENSMUSG00000003072,2941.262187,3053.659753,2891.967128,3025.733798,4781.551609,4928.426148,5069.354614,5287.955679,11189.72371,11191.68047,17657.96955,13314.00834
ENSMUSG00000003099,1297.231192,1609.588685,1416.367925,1424.076388,1092.045555,1296.481484,1495.682283,1537.355083,2426.5758,2365.741384,4059.015349,3421.200006
ENSMUSG00000003119,1451.791636,1782.11976,1228.308619,1210.842032,863.5869447,610.0649014,838.5904036,755.9420557,268.9781929,425.9333749,175.3895521,416.0627606
ENSMUSG00000003123,276.8246764,294.5652495,219.1557271,234.489227,200.3200128,236.5405016,191.5817756,282.0000448,125.8310001,208.5949373,58.46318404,226.3553879
ENSMUSG00000003131,4833.666433,4403.049134,3929.995268,3677.092762,2293.965631,2821.269464,2141.010369,1450.935715,2046.773974,2641.786182,1421.908155,2608.476375
ENSMUSG00000003134,223.7666134,237.0548913,249.5117569,224.2046118,575.5013076,532.2161287,734.3968064,350.2258621,425.9783398,256.0596535,179.5654938,153.0593575
ENSMUSG00000003135,1724.002568,1612.394068,983.239208,1227.297416,919.864139,812.172292,708.3484071,457.5678147,736.5153951,389.710302,386.2746088,765.2967877
ENSMUSG00000003153,1243.404171,1386.56071,642.6593619,764.4897315,397.2901926,420.6827909,362.9970485,313.8387596,110.8236331,111.1673618,33.40753374,107.78828
ENSMUSG00000003154,418.3128443,406.0792368,475.3310027,471.7210182,738.9731575,664.7087514,771.368728,802.3356114,253.9708259,352.2381575,137.8060767,172.4612479
ENSMUSG00000003161,1381.81651,1556.286402,1206.837281,1288.319467,3201.100405,3857.256978,4312.270492,4042.607094,11858.12874,12130.98222,25454.45274,24060.49985
ENSMUSG00000003166,4116.229146,4351.149543,3488.72225,3551.620456,3390.700952,3111.70527,2886.330698,2997.387573,1530.751432,1368.982343,1315.421641,1302.082422
ENSMUSG00000003184,662.072351,784.8059862,885.5076,824.1404997,693.4154289,882.5356058,902.4509955,951.5227319,1019.346542,983.0192552,1102.448613,1498.257091
ENSMUSG00000003190,612.8590752,730.8023571,422.0228528,484.7481974,202.3299126,273.9677962,275.6088701,267.4452038,288.6032112,223.583795,298.5798328,250.0688095
ENSMUSG00000003198,248.3732513,185.8566455,133.2703746,129.5861518,153.4223509,182.6451975,152.9293121,112.8000179,243.5811103,107.4201473,190.0053481,308.2744807
ENSMUSG00000003199,1818.584332,1991.120818,1550.378691,1617.427154,814.0094165,845.1083112,1057.060849,958.8001524,1284.861496,1477.651562,3635.157265,2252.775051
ENSMUSG00000003200,1908.552352,1957.456218,1458.570211,1481.670233,998.2502309,1186.445238,1026.811095,1195.316319,825.4051842,954.2906112,521.9927146,506.6049158
ENSMUSG00000003208,331.4206542,348.5688786,256.1752756,299.6251234,182.2309146,250.7628736,128.5614547,181.9355128,208.9487249,172.3718643,175.3895521,144.4362951
ENSMUSG00000003226,4385.364248,4863.833346,4420.13409,4462.151724,3280.82643,3105.716903,3306.466171,3255.736002,2058.318103,2083.45123,1668.288716,1634.070324
ENSMUSG00000003228,643.6173726,259.4979579,373.1570488,507.3743509,282.0559377,291.1843517,305.0183532,351.1355397,241.2722846,393.4575164,89.78274692,698.4680541
ENSMUSG00000003233,1843.959928,2026.889455,1699.197276,1576.288693,1513.454545,1408.014821,1211.670703,1322.671178,271.2870186,308.5206557,196.2692607,103.4767488
ENSMUSG00000003234,1113.450365,1142.492361,1166.115778,899.5610114,755.0523559,1277.767836,897.4093698,917.8646621,981.2509182,1447.673846,1593.121765,661.820039
ENSMUSG00000003235,2009.285776,2045.124447,1680.687502,1868.371765,1063.236991,1221.626895,1041.935972,1007.922741,1626.567699,1912.328437,3357.45714,3020.227604
ENSMUSG00000003269,1698.626973,2052.137905,1286.059115,1474.813823,1222.689041,1348.13115,886.4858475,887.8453024,1424.545451,1863.614649,1346.741204,1082.194331
ENSMUSG00000003271,16.91706356,22.44306663,12.58664649,8.913333192,135.3332528,97.31096586,136.1238932,192.8516436,586.4417252,470.8999482,864.4199354,931.2907389
ENSMUSG00000003273,110.7298706,117.124754,99.21238997,64.45025539,60.29699381,70.36331378,106.7144101,132.8129243,39.25003673,52.46100219,91.87071777,743.7391317
ENSMUSG00000003282,505.2050344,565.9860866,421.2824619,314.7092258,353.7423637,250.0143277,98.31170062,96.42582178,20.77943121,8.743500364,0,0
ENSMUSG00000003299,931.9764105,851.4338403,596.7551217,724.7225526,671.9764977,712.6156885,658.7724213,681.3484954,1340.273313,1189.11605,1388.500621,1302.082422
ENSMUSG00000003308,1219.566491,1218.23771,1326.780618,1412.42049,1280.306169,1479.126681,1134.365776,1115.264693,1470.721964,1279.049196,1246.518603,1054.169378
ENSMUSG00000003309,254.5249108,284.7464079,659.6883542,738.4353729,1524.843977,1833.937434,1754.485734,1617.406709,4148.959765,4188.136675,6752.497756,6523.346703
ENSMUSG00000003316,5117.411726,5176.633587,5919.425804,5820.406574,5440.798742,5183.680297,4571.914215,4664.826548,1019.346542,1120.417118,588.8077821,482.8914942
ENSMUSG00000003344,1622.500187,1498.074698,1198.69298,1461.786643,840.8080804,834.6286688,815.9030881,950.6130544,752.6771749,654.5134558,442.649822,625.1720238
ENSMUSG00000003345,3495.680497,3563.538173,2681.696093,2608.17842,2062.827155,2106.408138,2067.066526,2134.103565,2253.413873,2227.09445,4096.598824,2455.417017
ENSMUSG00000003346,1122.677854,1136.180248,1156.490695,864.5933196,998.2502309,893.7637942,933.5410205,918.7743396,1618.486809,2413.206101,3839.778409,2388.588284
ENSMUSG00000003348,904.2939429,839.5109611,756.6795712,787.1158849,787.8807192,854.8394078,540.294218,647.6904256,656.8609088,628.2829548,377.9227254,1586.643481
ENSMUSG00000003352,2269.193389,2425.955233,1193.510243,1236.896391,907.8047402,863.0734126,1236.878832,1211.690515,1008.956827,1204.104907,1152.559914,806.2563341
ENSMUSG00000003355,99.19550904,108.708604,164.3667953,163.1825615,119.2540544,247.76869,89.90899117,100.9742096,631.4638262,514.61745,1127.504264,967.938754
ENSMUSG00000003360,2999.702952,3427.477082,2481.05014,2353.119963,1934.863535,1813.726695,1961.192387,1770.23254,1237.53057,1430.186845,1781.039142,646.7296798
ENSMUSG00000003363,688.9858612,608.0668365,825.5359314,717.8661424,944.6529031,979.0980258,1194.865285,1184.400188,976.6332668,1176.625335,1110.800497,832.1255213
ENSMUSG00000003378,1068.081876,1163.532736,1115.028801,982.5235741,707.4847274,565.9006938,606.6756227,512.1484685,77.34566061,88.68407512,152.4218727,49.58260878
ENSMUSG00000003379,3.075829738,1.402691664,0.74039097,0.685641015,2.679866392,0,57.97869524,49.12258846,163.926624,96.17850401,319.4595414,30.18071839
ENSMUSG00000003380,470.6019499,406.0792368,639.697798,584.1661446,1065.246891,1010.536953,1010.005677,902.4001435,2418.49491,2102.187302,5789.943191,4578.846133
ENSMUSG00000003382,888.9147942,929.2832276,872.9209535,928.357934,1089.365688,1035.987514,1163.77526,1249.896973,1037.817148,1047.970972,503.2009769,489.358791
ENSMUSG00000003402,2992.013377,3036.827453,2780.908483,2732.279444,2809.839912,2825.012194,2377.126505,2412.4649,2592.81125,2772.938687,1891.701598,1968.213992
ENSMUSG00000003410,92.27489213,35.76863744,705.5925943,704.1533222,488.4056499,542.6957712,257.9631803,257.4387506,0,26.23050109,2.087970859,4.311531198
ENSMUSG00000003411,179.9360397,183.752608,68.11596923,120.6728186,144.0428186,236.5405016,158.8112087,151.9161532,307.0738168,251.0633676,265.172299,174.6170135
ENSMUSG00000003420,537.5012467,443.9519118,869.9593896,693.1830659,2001.860195,1854.896719,2681.304587,2541.639114,3382.429636,4010.768524,5455.867853,3832.951235
ENSMUSG00000003421,920.442049,813.5611653,737.429406,820.0266536,946.6628029,944.6649148,740.278703,840.5420691,977.7876797,1016.744185,1092.008759,1306.393953
ENSMUSG00000003423,1116.526195,993.1056984,900.3154194,979.0953691,544.6828441,744.0546159,791.5352307,757.7614108,1082.839249,1237.829837,2037.859558,1590.955012
ENSMUSG00000003429,18254.28054,16837.20939,15947.2811,15699.12231,16701.59732,18001.03159,15361.83343,14228.26678,41437.64907,40322.52554,93582.85388,80474.72982
ENSMUSG00000003435,2983.554846,3258.452736,3014.872029,2894.090723,1995.160529,2354.176828,2207.391774,2485.239105,1359.898331,1836.135077,455.1776472,1291.303594
ENSMUSG00000003437,1214.952746,1482.645089,1066.162997,1097.711265,1004.949897,1101.111006,1065.463559,1059.774362,778.0742575,721.9633158,899.91544,797.6332717
ENSMUSG00000003438,1109.605578,1514.205652,1214.981582,1208.785109,712.8444602,766.5109927,610.0367064,605.8452576,1131.324588,984.2683267,1968.95652,2608.476375
ENSMUSG00000003444,605.9384583,525.3080283,470.1482659,407.2707628,263.296873,342.0854723,231.914781,233.7871339,378.6474132,533.3535222,405.0663466,543.252931
ENSMUSG00000003452,276.055719,262.3033412,399.0707328,512.173838,327.6136664,333.8514675,243.6785742,282.9097224,175.4707524,112.4164333,505.2889478,32.33648399
ENSMUSG00000003458,2376.078472,2432.968692,2790.533566,3129.951232,5277.996858,5558.701789,4025.7381,4143.581304,3436.687039,3085.206557,2102.586655,1636.22609
ENSMUSG00000003464,3537.973156,3215.670641,2661.705537,2339.407142,2153.272646,2289.053335,2429.223303,2014.026127,3454.003232,3206.366491,4923.435284,4009.724015
ENSMUSG00000003477,3.075829738,1.402691664,1.48078194,8.227692177,0,0,1.680541891,2.729032692,0,12.49071481,494.8490935,618.704727
ENSMUSG00000003500,567.4905866,621.3924073,898.8346375,1021.605112,526.593746,545.6899547,561.3009916,540.348473,536.8019729,781.9187469,605.511549,349.2340271
ENSMUSG00000003518,416.7749295,549.8551324,781.1124733,809.0563974,1420.999154,1882.592917,1738.520586,1669.25833,2006.369525,1577.57728,603.4235781,793.3217405
ENSMUSG00000003526,188.3945714,265.1087246,282.0889595,220.0907657,393.9403596,360.0505737,194.1025884,153.7355083,273.5958443,143.6432203,242.2046196,405.2839327
ENSMUSG00000003527,908.13873,1037.290486,652.2844445,604.735375,485.7257835,477.5722786,429.3784532,500.3226602,391.3459544,399.7028738,402.9783757,786.8544437
ENSMUSG00000003528,1081.92311,1131.972173,1535.570872,1698.332794,1533.553543,2170.783085,1792.297927,1897.587398,2678.2378,2855.377405,3094.372812,2362.719097
ENSMUSG00000003531,697.444393,694.3323739,560.4759642,638.3317847,554.0623765,649.7378336,515.9263605,502.1420153,1479.957267,1197.85955,4029.783757,3093.523635
ENSMUSG00000003534,2988.16859,2387.381213,2835.697415,2468.993294,2747.533018,3092.991623,3037.579468,3008.303704,1475.339616,1719.971429,1077.392963,694.1565229
ENSMUSG00000003541,41.52370146,45.58747909,54.78893177,45.93794799,221.0889773,264.9852455,217.6301749,293.8258532,270.1326057,219.8365806,77.25492177,112.0998112
ENSMUSG00000003545,1.537914869,3.506729161,6.663518729,4.799487103,34.16829649,6.736913021,21.84704458,334.7613435,47.33092664,21.23421517,25.0556503,19.40189039
ENSMUSG00000003546,577.4870332,530.2174491,667.8326549,772.7174236,1957.642399,2198.479283,1823.387952,1678.355106,3763.385875,3593.57865,4802.332975,4686.634413
ENSMUSG00000003549,465.2192478,483.9286242,399.0707328,327.7364051,249.2275744,229.0550427,315.9418755,243.7935871,232.0369818,178.6172217,743.3176256,129.345936
ENSMUSG00000003559,558.2630974,510.5797658,566.399092,552.6266579,708.154694,769.5051762,707.5081361,624.0388089,1167.111386,1352.744414,1133.768176,937.7580357
ENSMUSG00000003573,1282.621001,1723.908055,634.5150612,628.0471695,362.4519295,290.4358058,266.3658897,292.9161756,153.5369084,279.7920117,77.25492177,217.7323255
ENSMUSG00000003575,984.265516,965.0518651,806.2857662,868.0215247,785.8708194,604.8250801,686.5013625,715.9162429,473.3092664,273.5466543,12.52782515,43.11531198
ENSMUSG00000003581,243.7595067,329.6325411,261.3580124,239.9743552,422.7489233,428.9167957,357.1151518,364.7807032,293.2208626,239.8217243,162.861727,81.91909277
ENSMUSG00000003604,379.0960152,368.2065619,331.6951545,390.8153784,391.9304598,413.197332,345.3513586,308.3806942,683.4124042,721.9633158,772.5492177,704.9353509
ENSMUSG00000003617,12.30331895,12.62422498,19.25016522,10.97025624,182.2309146,148.2120865,303.3378113,286.5484327,294.3752755,189.8588651,75.16695091,112.0998112
ENSMUSG00000003623,1046.551068,925.7764985,828.4974953,828.2543458,1256.857338,1452.927575,1461.231174,1193.496964,2009.832763,2752.953543,3159.099909,3084.900572
ENSMUSG00000003644,1364.899446,1474.930285,2404.78987,2739.821495,4191.311037,5115.562621,3266.973436,3304.85859,4271.327526,3842.143874,2956.566736,3503.119099
ENSMUSG00000003657,9.996446647,4.208074993,0.74039097,0,4.019799588,8.234004804,491.5585031,390.2516749,765.3757162,629.5320262,375.8347545,202.6419663
ENSMUSG00000003660,5329.643978,6629.120806,4377.931805,4479.97839,3162.242342,2518.108378,2374.605692,2669.90365,600.2946794,570.8256666,4146.710125,1399.091874
ENSMUSG00000003662,889.6837516,775.6884904,667.8326549,829.6256279,804.6298841,934.1852723,603.3145389,800.5162563,1311.412992,1290.290839,1829.062472,2520.089985
ENSMUSG00000003680,465.9882053,563.8820491,336.1375003,457.3225568,177.5411485,154.2004536,191.5817756,217.4129378,100.4339175,209.8440087,235.940707,116.4113424
ENSMUSG00000003721,392.937249,431.3276868,373.1570488,560.1687091,962.7420012,570.3919691,789.8546888,607.6646127,1314.87623,1245.324266,1672.464658,2914.59509
ENSMUSG00000003731,1567.904209,1540.155447,1689.572193,1624.283564,1528.863776,1471.641222,1728.437335,1639.23897,1056.287753,728.2086732,1311.245699,866.6177709
ENSMUSG00000003746,658.9965213,270.7194912,963.2486519,926.9866519,1782.781117,1872.113274,1429.300878,1412.729257,1500.736698,1462.662704,1852.030152,2013.48507
ENSMUSG00000003752,512.8946088,468.4990159,440.5326271,517.6589661,657.2372326,580.8716116,569.7037011,574.0065429,990.486221,1294.038054,985.5222452,1308.549719
ENSMUSG00000003762,315.2725481,302.9813995,385.7436953,312.6523027,465.6267856,468.5897279,390.7259897,354.77425,401.7356701,659.5097418,851.8921103,692.0007573
ENSMUSG00000003778,2303.027516,2721.221829,2347.779766,1982.188174,1286.335868,1392.295358,1271.329941,1543.722826,810.3978172,809.3983194,795.5168971,605.7701334
ENSMUSG00000003779,3793.267024,4244.544976,2793.495129,2888.605595,885.0258759,1050.958431,1158.733634,1098.890497,622.2285234,549.5914515,471.881414,821.3466933
ENSMUSG00000003808,1391.043999,1362.714952,1078.749643,1080.570239,696.0952952,722.3467851,630.2032091,708.6388223,589.9049638,654.5134558,365.3949002,375.1032143
ENSMUSG00000003809,632.8519685,786.9100237,553.0720545,555.369222,569.4716082,580.8716116,586.50912,738.658182,954.6994228,1082.944974,1666.200745,1463.764842
ENSMUSG00000003810,1937.772735,2213.447446,1735.476433,2027.440481,1880.59624,2024.816636,2061.184629,1932.155146,773.4566061,1142.900405,1173.439622,739.4276005
ENSMUSG00000003812,213.0012093,218.8198996,176.2130508,181.0092279,155.4322507,251.5114195,227.7134262,230.1484237,188.1692937,484.6397345,693.206325,590.6797742
ENSMUSG00000003813,1280.314128,1254.006348,1053.57635,1090.854854,732.9434581,916.2201709,972.193484,1063.413072,1658.891258,1325.264841,1563.890173,1239.56522
ENSMUSG00000003814,15627.52194,12617.91287,14285.10337,13110.82748,10847.42919,13991.8198,12824.21517,14105.46031,22329.80766,18116.53275,17787.42374,19065.59096
ENSMUSG00000003824,520.5841831,542.8416741,406.4746425,484.7481974,102.5048895,150.4577241,156.2903959,170.1097045,181.2428167,148.6395062,223.4128819,213.4207943
ENSMUSG00000003847,1309.534511,1512.101614,1845.054297,1757.297921,1906.724938,1502.331604,2000.685121,2645.342356,342.860615,470.8999482,183.7414355,258.6918719
ENSMUSG00000003848,930.4384956,1343.778614,904.0173743,1146.391777,775.1513538,643.7494665,557.0996369,644.0517153,738.8242208,718.2161014,553.3122775,579.9009462
ENSMUSG00000003849,99.96446647,93.98034151,81.44300669,61.02205031,579.5211072,862.3248667,2495.604708,2484.329427,3342.025186,3414.961428,3620.541469,4126.135357
ENSMUSG00000003863,109.1919557,108.0072582,85.88535251,80.21999873,264.6368062,342.0854723,615.9186031,583.1033185,1772.023717,1754.94543,2388.638662,1511.191685
ENSMUSG00000003865,1307.227638,1092.696807,1276.434032,1152.562546,750.3625897,785.2246399,635.2448348,823.2581954,806.9345786,500.8776637,327.8114248,681.2219293
ENSMUSG00000003868,2705.192254,2369.146221,2174.528279,1980.816892,766.441788,877.2957846,994.0405285,1042.490488,1006.648001,865.6065361,1434.43598,1334.418906
ENSMUSG00000003873,1153.436152,1034.485102,906.9789381,942.7563953,900.4351076,1123.567383,902.4509955,846.0001345,1249.074698,1181.621621,2862.608047,2483.44197
ENSMUSG00000003923,1913.166097,1777.911685,1355.655866,1771.010741,1216.659342,1217.135619,934.3812914,919.6840172,1841.288488,1857.369292,2148.522013,1521.970513
ENSMUSG00000003929,1135.750131,1012.042036,732.9870602,686.3266558,298.8051027,253.7570571,279.8102249,443.0129737,177.7795781,241.0707958,317.3715705,224.1996223
ENSMUSG00000003934,1171.122173,1177.559652,625.6303696,671.2425534,582.2009736,552.4268678,296.6156438,347.4968294,41.55886242,19.98514369,2.087970859,34.49224959
ENSMUSG00000003948,1635.572463,1378.845906,1508.916797,1464.529208,1061.227091,994.0689436,1076.387081,1011.561451,660.3241473,955.5396827,570.0160444,853.6831773
ENSMUSG00000003949,77.66470088,82.7588082,86.62574348,79.53435771,412.6994243,221.5695838,392.4065316,326.5742455,189.3237066,84.93686068,0,84.07485837
ENSMUSG00000003955,988.8792607,1061.136244,1132.057793,1250.609211,1187.850778,1541.25599,1320.905926,1258.993749,4893.55605,4669.029195,12085.17533,11000.87185
ENSMUSG00000003970,19130.89201,20254.16629,17268.87898,18303.18689,16323.73616,17459.08437,13494.75138,12782.78913,27994.51149,27439.60229,50251.19465,42166.77512
ENSMUSG00000003992,1438.71936,1392.872823,1080.230425,1111.424085,793.2404519,806.9324708,793.2157726,718.6452755,363.6400462,448.4166615,190.0053481,222.0438567
ENSMUSG00000004018,545.9597784,568.7914699,379.0801766,407.9564038,179.5510482,246.2715982,403.3300538,183.7548679,442.1401196,321.0113705,181.6534647,457.022307
ENSMUSG00000004032,1430.260828,1308.009977,1325.299836,1247.181006,785.2008528,842.1141277,793.2157726,684.9872057,1717.766313,1518.87092,4196.821426,2739.978077
ENSMUSG00000004035,399.0889085,402.5725077,241.3674562,208.4348685,167.4916495,218.5754002,191.5817756,145.5484102,385.5738902,452.163876,283.9640368,653.1969766
ENSMUSG00000004038,2.306872303,7.714804154,72.55831505,108.3312803,225.7787435,256.0026948,389.8857187,412.993614,1256.001175,1357.740699,810.1326931,1858.269947
ENSMUSG00000004040,607.4763732,516.1905325,1032.845403,987.3230612,3132.763812,2639.372813,2679.624045,3534.097336,1819.354644,1851.123934,1282.014107,998.1194724
ENSMUSG00000004043,94.58176443,124.8395581,95.51043512,125.4723057,464.2868524,233.5463181,310.0599789,261.0774609,133.91189,274.7957257,436.3859094,118.567108
ENSMUSG00000004044,2645.213574,1899.945859,5342.661239,5402.851196,6652.098351,6135.082125,8842.17116,8779.29817,4566.857215,5478.427514,2067.09115,2539.491876
ENSMUSG00000004054,1833.963481,1694.451531,1251.260739,1448.073823,1360.70216,1533.021985,1468.793613,1604.671223,782.6919089,1066.707044,812.220664,556.1875246
ENSMUSG00000004056,2855.138954,2872.712529,2467.723103,2431.283038,1657.497363,1568.952188,1455.349278,1910.322884,1288.324735,1553.844922,1064.865138,1289.147828
ENSMUSG00000004069,1234.176682,1038.693177,1167.59656,1221.812288,1425.68892,1464.155763,1160.414176,1249.896973,2046.773974,2375.733956,2359.40707,2955.554637
ENSMUSG00000004070,1168.8153,1244.888852,1199.433371,1076.456393,998.2502309,1049.46134,1055.380308,855.0969101,1392.221891,1470.157133,1687.080454,1670.718339
ENSMUSG00000004071,2108.481285,2047.228484,1634.783262,1627.026128,1358.692261,1428.225561,953.7075232,840.5420691,1006.648001,961.7850401,739.1416839,829.9697557
ENSMUSG00000004085,424.4645038,334.5419619,827.0167134,757.6333213,981.501066,660.2174761,1138.567131,1002.464676,570.2799454,612.0450255,250.556503,396.6608703
